variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M99.0428T39	c18hyper	M99.0428T39	99.0428082226901	38.9993079040022	[25][M]2+		10	NA															99.0423423212753	99.0442088980149	37.5016015211083	39.8394582701208	66	42	21	3	0.101165312092375	0.0738689025888227	0.7777024508191	0.954726840197178	1.38803161168916e-06	1832551.82984062	0		
M99.0811T411	c18hyper	M99.0811T411	99.0810892208299	411.359661674267			3434	NA															99.080615539427	99.0812939238623	410.061598829602	412.298394995672	47	29	18	0	9.75338828128961e-05	0.268169352837378	0.315877021853959	0.901926758762298	6.04867341160111e-05	10281.6688915332	0		
M99.5433T39_1	c18hyper	M99.5433T39_1	99.5432599444427	38.9696935037531	[25][M+1]2+		10	NA															99.5427902877202	99.543833181029	38.539122201509	40.5893420251638	66	42	21	3	0.0884742205701733	0.100953140618632	0.883664629110913	0.96134936772951	6.36575010832042e-07	171012.745547487	0		
M100.0763T127	c18hyper	M100.0763T127	100.076332424905	127.019449800295			81	NA															100.075828215088	100.076534105864	125.774068718873	131.384052983768	54	37	17	0	7.10791759346903e-06	0.243505836678135	0.666616413967093	0.944062063864426	3.92515440876238e-06	140393.027290797	0		
M101.0602T100	c18hyper	M101.0602T100	101.060228967599	100.173032929963		[M+H-COCH2]+ 142.066	48	NA															101.059706493709	101.060487023969	98.2960564678236	112.41841141566	57	39	16	0	0.0495419898570488	0.223155937522179	0.619646547213713	0.862259167167914	0.000308437175066718	64616.2556507895	0		
M102.0556T62	c18hyper	M102.0556T62	102.055562221222	62.3007527889753			3	NA															102.055073940934	102.055846149765	61.8780541950715	63.3334951871367	37	24	13	0	5.56742060615451e-06	0.272563740050078	0.727231140570184	0.910285836095153	3.93084905023067e-05	179813.73190077	0		
M102.0556T49	c18hyper	M102.0556T49	102.055604124952	48.6615055013531		[M+H-HCOOH]+ 147.057	4	NA															102.055116113068	102.055864031233	47.9102925766328	48.9543891647772	63	42	21	0	0.00728244973007241	0.108302738205351	0.589727822137717	0.800485274329547	0.00176186787950581	592836.106020959	0		
M102.0668T50	c18hyper	M102.0668T50	102.066804643945	50.2496188423695		[M+H-HCOOH]+ 147.057	4	NA															102.066293382782	102.067061039135	49.6681444489768	51.2141902880107	63	42	21	0	1.58920101817976e-05	0.117787316114308	0.583841054679547	0.981840371277054	1.50867384516737e-08	63012.105197664	0		
M102.5714T40	c18hyper	M102.5714T40	102.571391445387	40.456525449896		[M+2H-CH2]2+ 217.143	34	NA															102.570917768442	102.571675071632	40.2398222023421	41.3152688963219	63	42	21	0	5.20841178678349e-06	0.157661771901018	0.293832199351779	0.913905013470239	3.2194418688222e-05	193054.765261732	0		
M103.0394T115	c18hyper	M103.0394T115	103.039435132901	114.667515656655		[M+H]+ 102.027	2	NA															103.038836201418	103.039680986253	111.420536143711	116.783607416546	59	42	16	0	0.13631627320232	0.234630556091856	0.760114173466605	0.944752279671702	3.69323325398616e-06	563677.29407164	0		
M103.0395T163_1	c18hyper	M103.0395T163_1	103.039513490776	163.234268079497			9	NA															103.039026117249	103.03975406729	160.274383776549	176.59465433539	64	40	18	1	0.177486090627497	0.178153532931511	0.590777707838845	0.87871497828433	0.000168040453233551	401568.692830016	0		
M103.5486T39_1	c18hyper	M103.5486T39_1	103.548603876073	39.3145612876022			10	NA															103.54806337011	103.548890104183	38.7336900663767	40.0154005383596	63	42	21	0	2.52890500791967e-05	0.0984384316952801	0.562512416350127	0.921677761342897	2.03293703010495e-05	39433.9808099806	0		
M104.0309T39_2	c18hyper	M104.0309T39_2	104.030905265183	39.3145612876022			10	NA															104.03040977206	104.031175821708	38.5820734115053	39.7827828138306	61	41	19	1	0.0753300884273372	0.270347168606959	0.360469484696414	0.741299207999663	0.00579704844161043	91660.1778319646	0		
M105.0429T44	c18hyper	M105.0429T44	105.042946046157	44.0925409172651			4	NA															105.039014040682	105.043230574584	40.3109490310038	44.560124390566	64	42	21	1	0.0385528751155381	0.126202550850004	0.91134963161634	0.925435180863158	1.60018156332995e-05	72624.7585516359	0		
M105.0551T77	c18hyper	M105.0551T77	105.055137708213	76.819527059627			1	NA															105.05456638337	105.056957162998	61.1786821828254	78.5555870304613	72	42	21	0	0.00376281417693252	0.0878639803616112	0.232136498269959	0.982854214591912	1.13393004822296e-08	230599.830595402	0		
M106.1118T46	c18hyper	M106.1118T46	106.111833101581	46.3052936865879	[33][M+2]+		4	NA															106.111295678595	106.112124003292	44.8746997528715	46.7060086860475	55	35	20	0	2.65526953175952e-05	0.129468129092348	0.315740000186748	0.883738294078381	0.000137204582339212	37593.2124444019	0		
M106.9513T44	c18hyper	M106.9513T44	106.951261756333	43.6548109334099		[M+Na+K]2+ 151.949 [M+H-HCOOH]+ 151.949	4	NA															106.950761304829	106.951525572921	43.1813057792151	43.9631762429631	63	42	21	0	3.47481392927613e-07	0.0395209048265348	0.481872114985369	0.807256760831371	0.00150067553847904	2877779.35889184	0		
M109.5793T40_1	c18hyper	M109.5793T40_1	109.579288491693	40.4552399017012		[M+2H]2+ 217.143	34	NA															109.578778171083	109.579575653436	39.9123960915005	41.3886487789661	63	42	21	0	1.00401711070387e-05	0.185524520857656	0.280783805854706	0.925990065128611	1.54298895723174e-05	100311.631098531	0		
M109.5974T38	c18hyper	M109.5974T38	109.597434992928	38.0825652340817			657	NA															109.596939167002	109.59768295464	37.1928275342183	38.8901254157525	57	42	15	0	2.42235864560741e-05	0.137308205529871	0.603948552536944	0.972842776848112	1.1115218885946e-07	41417.1764492177	0		
M110.0719T44	c18hyper	M110.0719T44	110.071894723589	44.2579333356856			4	NA															110.071347907186	110.07220093691	42.4844871636492	45.6450301910764	62	41	21	0	1.75519549023338e-05	0.127583656003952	0.398685806248968	0.94967111669446	2.33644001309947e-06	57155.1668517447	0		
M111.0449T201	c18hyper	M111.0449T201	111.044859640391	201.270981549789	[41][M]+		93	NA															111.044301112749	111.045253063171	200.581773781209	202.093804045382	62	41	21	0	2.09228713796514e-05	0.0553349608658766	0.183275620732938	0.953414629486441	1.59763074379471e-06	47811.6150722142	0		
M111.4152T38	c18hyper	M111.4152T38	111.415247334702	38.0119839523339		[M+H-C5H8O4]+ 242.447	10	NA															111.414715604086	111.415592365238	37.5543657459538	38.6083690022384	63	42	21	0	6.75319499693016e-06	0.150944901800899	0.340696474170632	0.983776796694914	8.61300011328986e-09	148158.474753865	0		
M114.0668T48	c18hyper	M114.0668T48	114.066842810936	47.7696445831435		[M+H-CH3]+ 128.087	4	NA															114.066319648468	114.067142693551	46.2493206223584	48.043033342437	63	42	21	0	0.000988548213438188	0.151518994866676	0.509214609557467	0.978226500962648	3.71591552933557e-08	260498.605204495	0		
M114.559T39	c18hyper	M114.559T39	114.55902362113	39.4777221517494		[M+K]+ 75.5971	10	NA															114.558479103284	114.559375809691	39.0540134054421	40.3109490310038	64	42	21	1	0.0246406393744665	0.0942993240093882	0.598310677148696	0.946959781645706	3.02338072432389e-06	123948.284597646	0		
M115.0396T102	c18hyper	M115.0396T102	115.039646493877	101.877873030289	[48][M]+	[M+H-C2H4]+ 142.066	48	NA															115.039105803946	115.039975868704	84.6742082223819	119.015996485676	72	42	21	0	4.46477580762634e-06	0.124027522331679	0.330513416720866	0.969009068577913	2.13726511217142e-07	224275.811668292	0		
M115.0397T139	c18hyper	M115.0397T139	115.039720404718	139.022202998823			1792	NA															115.039215618628	115.039900007314	137.629408438545	140.123814002273	39	26	13	0	1.2307003762122e-05	0.173406353661167	0.354568692941512	0.932614890777251	9.76472058769939e-06	81112.8864049013	0		
M115.0761T194	c18hyper	M115.0761T194	115.076111352223	193.82608941805	[50][M]+		62	NA															115.075576321649	115.076493238631	192.974884993147	194.474644111857	63	42	21	0	1.11781779452456e-05	0.103200366317669	0.441464691929845	0.970270423490882	1.74001315300558e-07	89599.6248279577	0		
M115.0762T258	c18hyper	M115.0762T258	115.076222894387	257.932167808194		[M+H-C6H10O4]+ 260.138	50	NA															115.075692774576	115.076385524311	256.915230379707	258.672922669761	49	35	14	0	0.0278084045417077	0.272604872320677	0.623172320603966	0.894192355516298	8.72307184656939e-05	28213.4518971475	0		
M116.0712T229	c18hyper	M116.0712T229	116.071214974925	229.101942607751			12	NA															116.070658941953	116.071369430835	226.872273932292	230.721733786398	39	27	12	0	3.66081839903922e-06	0.269192569225469	0.70807732586706	0.97474812598594	7.7509031389168e-08	273716.285782143	0		
M116.0906T42	c18hyper	M116.0906T42	116.090580786154	41.7076408403001	[51][M+1]+		34	NA															116.086801970582	116.090929753995	36.7900793071091	53.1970940793757	64	42	20	1	0.020890818191757	0.0945792025456379	0.382781911654876	0.82489323703525	0.000958567517023594	20120.9314120728	0		
M117.5767T40	c18hyper	M117.5767T40	117.576739707898	40.3929874826376		[M+2H]2+ 233.137	34	NA															117.571331378071	117.577043560814	39.9150526097064	53.2642292412853	64	42	21	0	4.79739349210753e-06	0.169414645342832	0.218246011123363	0.936133383776199	7.51314061976844e-06	209633.351636225	0		
M117.5949T39	c18hyper	M117.5949T39	117.594901503442	38.9511677816672			660	NA															117.588518209807	117.59782582356	38.1425034319312	53.4654290215425	65	42	17	0	2.55377182444074e-05	0.151915289355359	0.725486379990766	0.951610537634392	1.92598446516822e-06	39175.9676652271	0		
M119.5562T39	c18hyper	M119.5562T39	119.556180111053	39.0342865694304			10	NA															119.555597406444	119.556559333391	38.5451289171248	41.0783087236839	66	42	21	3	0.24741181441211	0.145884617880768	0.978454170562803	0.870611112512081	0.000228931242156971	79301.643331563	0		
M120.0661T48	c18hyper	M120.0661T48	120.066130933551	48.4500490335819	[59][M]+	[M+H-CO]+ 147.057	4	NA															120.065554134872	120.066637350537	46.781682409424	55.0657743813705	65	42	21	2	0.00248451892676927	0.0719298912616607	0.471475720616597	0.773866565741078	0.00314034398784504	8159823.68657154	0		
M120.0661T229	c18hyper	M120.0661T229	120.066138507517	229.256253539781	[53][M+2]+		12	NA															120.065544024434	120.066389058639	227.357597358803	243.2564198718	39	28	9	0	0.0087503312978847	0.237403106217545	0.679438366943663	0.957572873090609	1.00811106829853e-06	62039.9843618368	0		
M120.0817T268	c18hyper	M120.0817T268	120.081709057315	268.054942033478			2826	NA															120.081066573893	120.081881434585	266.973101834507	269.151770337471	52	38	14	0	0.000144585451416251	0.278718506328877	0.767246469296116	0.985907527600301	4.27522119142455e-09	6916.75126810981	0		
M121.0179T91	c18hyper	M121.0179T91	121.017877076779	90.6072912457233			2426	NA															121.017292761599	121.018202208986	80.7671960565617	91.8532104139208	60	40	18	0	0.000160817072719035	0.105355207771971	0.310739331723239	0.862882752669679	0.000301848993329939	6201.27401640896	0		
M121.0485T108	c18hyper	M121.0485T108	121.048479156405	107.961766424821	[57][M+1]+		66	NA															121.047873618113	121.04982695743	106.738689307689	121.578982859582	63	42	20	0	0.000111777917209678	0.122585663380969	0.544765038451729	0.99088889914751	4.86965876311879e-10	8953.5454034633	0		
M121.0725T50	c18hyper	M121.0725T50	121.072521155369	49.5959733100409	[59][M+1]+		4	NA															121.068811580706	121.072725281371	41.7176209629998	50.1378048624844	67	42	21	0	2.91355894906611e-05	0.0707628611347638	0.258469810003582	0.982673095007822	1.19473710036286e-08	797110.698080343	0		
M122.0276T49	c18hyper	M122.0276T49	122.027635801728	49.1473153850571			4	NA		C3H7NO2S	121.0198	L-Cysteine;Cysteine	Amino acid metabolism/Metabolism of other amino acids/Metabolism of other amino acids/Metabolism of cofactors and vitamins	Glycine, Serine and Threonine/Taurine and Hypotaurine metabolism/Glutathione metabolism/Pantothenate and CoA biosynthesis	Serine/Hypotaurine/L-Cysteine/CoA	26_L-Cysteine_M+H_Mono_122.027_46.85_TRUE	InChI=1S/C3H7NO2S/c4-2(1-7)3(5)6/h2,7H,1,4H2,(H,5,6)/t2-/m0/s1	XUJNEKJLAYXESH-REOHCLBHSA-N	CID5862	CHEBI:17561	HMDB00574	C00097	122.025181257355	122.027979043508	48.8178000718077	62.056250800783	65	42	21	2	0.0023201440566331	0.0978180791601356	0.304313675441069	0.954009472371971	1.49971546939913e-06	1117032.7606371	0		
M122.5477T372	c18hyper	M122.5477T372	122.547668413641	371.644673721134			75	NA															122.546890588065	122.548013093897	369.722543647017	372.989385985388	49	33	16	0	0.112965702851914	0.210656452562714	0.413742573021811	0.742866826183352	0.00563981639969968	225193.011706273	0		
M123.0559T229	c18hyper	M123.0559T229	123.055942082822	229.085208678691		[M+Na]+ 100.065	12	NA															123.055307874994	123.056177938072	228.085335750087	231.543489420732	40	32	8	0	1.13266883528325e-06	0.210444749826096	0.577092875082755	0.982123511268612	1.39533340702945e-08	882960.621560672	0		
M123.1897T60_2	c18hyper	M123.1897T60_2	123.189703088987	59.5398094773218		[M+H-CH2]+ 136.198	3	NA															123.189258685463	123.189978365101	57.4390325695583	62.3463183240181	55	35	20	0	4.84536987582847e-06	0.282180144357057	0.858953173208377	0.985287075417282	5.29744058590866e-09	207262.989635202	0		
M123.5949T42_1	c18hyper	M123.5949T42_1	123.594948643773	42.3793831118041	[64][M]+		1579	NA															123.594352887073	123.595258924603	41.8240876668291	43.664189494367	63	42	21	0	9.04763730694268e-07	0.0355074622620036	0.256683001601778	0.920740834791467	2.1540057990491e-05	1105212.3082387	0		
M124.04T57	c18hyper	M124.04T57	124.040031367487	56.573040998766		[M+3H-CH4]3+ 385.124	3	NA															124.039442525805	124.040400777809	55.4187405378778	57.5518658571189	63	42	21	0	2.58413561719218e-06	0.0844342471099717	0.180151172370027	0.997379634855023	9.68639113175925e-13	386714.008893139	0		
M124.0967T42_2	c18hyper	M124.0967T42_2	124.096651819733	42.448839953291			1583	NA															124.096032718588	124.097737073468	29.0128742827083	43.7166226299925	56	37	17	0	0.00163678617222517	0.119710704935465	0.370551892203914	0.755638891929219	0.0044754879952018	87365.8490808846	0		
M124.5846T40	c18hyper	M124.5846T40	124.584592971507	40.4315207457864	[64][M+1]+		34	NA															124.584008493793	124.584979261884	39.8683345935758	41.1749833166243	57	36	21	0	2.06108833235461e-05	0.192579144675216	0.281691159034213	0.943708406844415	4.04837460697921e-06	48698.2244700648	0		
M125.0602T59_1	c18hyper	M125.0602T59_1	125.060221040857	59.3898778793334	[65][M+1]+		3	NA															125.059590003127	125.060582262469	57.9028408335334	60.698569384457	63	42	21	0	4.40412736392889e-06	0.125316428223047	0.835994077902025	0.975931354933037	6.10951892632127e-08	227477.998963517	0		
M125.6531T76_12	c18hyper	M125.6531T76_12	125.653107936989	75.5984256812577		[3M+Na+K]2+ 63.1124	1	NA															125.648188005238	125.65782724703	74.9656603777452	76.5084806931669	32	19	13	0	2.10486375614286e-05	0.290062545409422	0.556008070268055	0.923992955162612	1.75668558916592e-05	47255.710427219	0		
M125.7485T76_19	c18hyper	M125.7485T76_19	125.748498508501	75.5333925676302			1	NA															125.743050223258	125.752457674214	74.8930283738405	76.580061935219	41	27	14	0	1.98813164578352e-05	0.264214028671479	0.57965252063849	0.854001070566157	0.000406710510363574	50178.5911741554	0		
M125.9139T76_29	c18hyper	M125.9139T76_29	125.913862484772	75.5772052056986			1	NA															125.908179389719	125.917654000544	75.0289422657956	76.2525878694778	40	26	14	0	1.72512867864458e-05	0.227877938190396	0.588949597381248	0.958862248536263	8.65847408177945e-07	57752.8434460418	0		
M125.9283T75_4	c18hyper	M125.9283T75_4	125.928302351396	75.4947729084643			1	NA															125.922906681534	125.93249519774	74.6112351405446	76.580061935219	36	21	15	0	1.81801496859848e-05	0.19076894532145	0.458084683410444	0.962181080957037	5.71772185093713e-07	54911.0226881173	0		
M125.9384T44_2	c18hyper	M125.9384T44_2	125.93843933242	44.2712057819488			4	NA															125.937855743866	125.938809915111	43.1813057792151	45.0900960674053	63	42	21	0	3.25948235150647e-05	0.112291482588828	0.856145558953246	0.845487081800485	0.000531896887988707	30663.189352069	0		
M125.9427T76_30	c18hyper	M125.9427T76_30	125.942721900669	75.6254182473622			1	NA															125.937953400453	125.947838460104	74.9906198965551	76.7905935854584	43	29	14	0	1.75445012001076e-05	0.192679810493128	0.450831378641828	0.939095339580834	5.95525782133965e-06	56837.8425740302	0		
M126.0226T121	c18hyper	M126.0226T121	126.022609616876	121.305171251749		[M+2Na+2K-H]3+ 255.163	41	NA															126.021889025479	126.02285859733	118.727394570384	123.21645347684	38	29	9	0	0.00173464008011532	0.208713775098167	0.641220212802097	0.949559245075715	2.36207398537746e-06	65848.2936308161	0		
M126.0272T75_6	c18hyper	M126.0272T75_6	126.027220310687	75.474474815422		[M+2Na]2+ 206.076	1	NA															126.023729182214	126.03211130023	74.7892698828917	77.1226519249678	39	23	16	0	1.72792403563938e-05	0.259187371002963	0.663692783627546	0.914474391919105	3.11744013006282e-05	57595.1156647419	0		
M126.0901T76_40	c18hyper	M126.0901T76_40	126.090084465786	75.5187654951986			1	NA															126.083625922594	126.092289811892	75.082102322813	76.2311439847802	37	26	11	0	1.69343358684496e-05	0.288138954087012	0.626029355730946	0.92326119521994	1.84057908418849e-05	58812.8682045267	0		
M126.1033T41	c18hyper	M126.1033T41	126.103280149739	40.6852345970477		[M+H-C6H10O4]+ 271.164 [M+2H-CO]2+ 278.19 [M+2H-COCH2]2+ 292.207	34	NA															126.102634131366	126.103687421014	39.4094381721107	41.4689197373999	61	40	21	0	0.0228916900837253	0.262697403726953	0.561079223012934	0.892985317371199	9.21277953883204e-05	81172.5755253783	0		
M126.1037T76_41	c18hyper	M126.1037T76_41	126.103680861567	75.6786833044933		[M+Na]+ 103.117	1	NA															126.097918609435	126.107259445671	74.8930283738405	78.4242507734053	50	32	18	0	0.183872427113407	0.231481535908183	0.619578737253621	0.754676298676487	0.00455627780514686	78968.9774942443	0		
M126.1286T76_43	c18hyper	M126.1286T76_43	126.128637006648	75.6254182473622			1	NA															126.123000407597	126.132769081281	74.9591278187663	76.38967036824	33	19	14	0	0.000674569591748866	0.282206533023601	0.731213906348276	0.963083747938345	5.07490911973931e-07	54419.5337768455	0		
M126.2191T76_49	c18hyper	M126.2191T76_49	126.219052418915	75.5167444727985			1	NA															126.213138535934	126.222890600333	74.8930283738405	76.2539115333891	33	22	11	0	1.61698632290149e-05	0.291192511557049	0.630925215980278	0.886205513938251	0.000123782259110917	61742.4960004125	0		
