variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M537.2131T244	hilic	M537.2131T244	537.213111413404	243.953833825852	[687][M+1]-		1	NA															-0.555895903765414	0.0370404572855766	1	0.0617844818894007	0.957965722076465	0	-0.0159169723416544	0.0158816048057948	0.0258060102105023	0.00765697156686683	1.29283217879685	0.320087099365878	0.00111925273123342	E	E	E	-0.234086171146213	0.637250666584106	0	-0.505021912458986	0.146139425443874	0	6.70714868334678e-05	0.0316605371929661	0.010706299649023	0.0472649658834314	0.529343337039155	2.00683316014726	0.00109364227371967	E	E	E	537.21214296835	537.215138138837	239.208136187322	247.093314503069	60	38	21	0	1.92724042658151e-06	0.213575420651272	0.510042628464755	0.973359556627717	1.01059322436622e-07	519705.899330032	0		
M540.3316T86	hilic	M540.3316T86	540.331648144436	86.1952517797775		[3M-2H+Na]- 173.112	7	NA															-0.221301237703491	0.518954979754821	0	-0.213923159763793	0.50573239291608	0	0.000229258144552602	0.00250662072483235	0.00728965034125459	-0.0102197396945054	0.365197659633411	0.427219404763587	0.000429384981167684	E	E	E	-0.911615643256786	0.673008359927309	0	-1.44727791669952	0.413278683836921	0	-0.00668720326346239	0.0147423058840726	0.00800411199248995	0.022427157120106	0.395741151568309	0.952239396669889	0.000979455125742369	E	E	E	540.330883753094	540.333530822745	84.8469726342494	88.1305350836827	44	28	16	0	1.74735511442396e-05	0.195914525358356	0.442592177951981	0.917995064903391	2.54184568716998e-05	57118.773089556	0		
M542.1861T544	hilic	M542.1861T544	542.186117970212	543.749101333985			15	NA															-1.40111167953441	0.000766780663899205	1	0.231420456291307	0.80648584776266	0	-0.0165029400592739	0.0320896771773505	0.0357787251530741	0.0104627199598591	1.79244628739229	0.4373767950139	0.00155409464722494	E	E	E	-0.566056120115322	0.3647303024892	0	0.419287797202783	0.407697114293861	0	-0.00471036908289371	0.00183914153340229	0.0256400075825626	-0.00321591456963733	1.26769916968478	0.136545195324287	0.00189277511652301	E	E	E	542.185162352505	542.188219540193	542.949206237994	544.829494025853	43	31	12	0	3.1126719274179e-05	0.223277245213472	0.375953562768493	0.927968256079474	1.35208821375444e-05	32011.7112197567	0		
M543.0416T445	hilic	M543.0416T445	543.041585307375	444.50688435392			5	NA															0.284086486851972	0.322691921077	0	0.175606778795501	0.522240443350049	0	-0.00377764292990111	-0.0140794770437109	-0.0136840260515349	0.0144082679691691	0.6855437578537	0.602313938462849	-0.000616330737583167	E	E	E	0.520756646624001	0.158627779355668	0	0.19138742543727	0.631973382556666	0	-0.0197797048249232	-0.00479309726315904	-0.0419627516968029	-0.000440760085212891	2.07473204960765	0.0187143254658443	-0.00277200874068141	E	E	E	543.040842903503	543.043352357514	436.043861508202	447.783950392568	61	41	20	0	1.86161968546047e-06	0.254775668506937	0.763425993761753	0.97649975449802	5.42657708652064e-08	536644.629551398	0		
M543.1635T501	hilic	M543.1635T501	543.16345233157	500.904756614769			25	NA															0.419833330551057	0.437344072187094	0	-0.391725173730951	0.445305462348534	0	0.0276950848944204	0.0130752890840134	-0.00675531462348323	-0.0274148374285609	0.338428453367881	1.14603217675077	-0.000564662757601929	E	E	E	0.534521985702536	0.32726036386775	0	-0.303401133044762	0.500642728499343	0	0.0357536049812334	-0.0238904080341701	-0.0252520443872116	-0.0387040744572342	1.24851740388261	1.6433444645903	-0.00207059190084642	E	E	E	543.162710736159	543.165389518446	488.947682642953	502.191605838528	63	41	21	0	6.15342723600322e-06	0.200216615662063	0.378428324760151	0.986679001358954	3.23048616126925e-09	163056.992231393	0		
M543.2523T518	hilic	M543.2523T518	543.252300049675	517.966464055905		[M-H]- 544.257	12	NA															-1.87313583058095	1.852659771417e-05	1	0.107053786204059	0.96541322300287	0	-0.0188680939057982	0.0391888378453812	0.0415656733732451	0.013431944329298	2.08236142014782	0.561500334912204	0.001831302602572	E	E	E	-0.595685938819466	0.0932887828449453	0	-0.180403647775334	0.651249428001631	0	0.00371761297766757	-0.00171709212703104	0.0449064502902033	-0.00578234114035862	2.22027507453225	0.245513642649708	0.00314159521534649	E	E	E	543.25134683505	543.254063340597	516.98457653774	519.643144821006	52	35	17	0	3.84598719925731e-05	0.180041438393714	0.326949477496775	0.976828537678455	5.06024221851201e-08	25909.779936592	0		
M544.0901T545	hilic	M544.0901T545	544.090067079184	545.121984295205		[M+Cl]- 509.12	15	NA															0.753142363796593	0.0551848861402595	0	-0.35884642752888	0.476198023200671	0	0.0375570913165031	-0.000735801544768132	-0.0197950997270145	-0.0415035668155628	0.991696961321124	1.73498833048004	-0.00104847637259961	E	E	E	0.285990335778001	0.612440139471843	0	0.166500535545795	0.761719412954418	0	0.0384812644410874	-0.00843672217071184	-0.0142591326409179	-0.0272405919517044	0.705003325412827	1.15661404190042	-0.00118611665325016	E	E	E	544.08903905573	544.091786957305	543.859262948558	546.722530505128	62	41	21	0	1.25667164031887e-05	0.106701702408403	0.177242425651576	0.975382739423789	6.8319802445561e-08	79892.6778702594	0		
M545.1732T608	hilic	M545.1732T608	545.173182844793	607.871552313656			18	NA															-0.55030623016156	0.029526567589158	1	0.20970379413145	0.554872429912999	0	-0.0252760644910998	0.0231188989377913	0.0278877026245431	0.0298497672078782	1.39712102148412	1.24782041031218	0.00116120610298434	E	E	E	-0.012817068755858	0.980014162766683	0	-0.0526720819060458	0.859718767677963	0	-0.0195673565011642	-0.0225615088519305	0.0125330385430617	-0.0064583205581001	0.619661382841087	0.274215195390619	9.62243724110887e-05	E	E	E	545.172275322213	545.175417457461	605.855270119151	610.029062294641	63	42	21	0	6.72283613872266e-06	0.145734561713785	0.419147369793874	0.749760697389576	0.00498617116871049	147701.355658229	0		
M545.1842T537	hilic	M545.1842T537	545.184213087156	537.099970007391		[M-H-C3H2O3]- 632.191	15	NA															-0.0852991185533192	0.740933307977169	0	-1.08154151829441	0.00497169450919887	1	0.0113068784970637	0.0237968681688863	0.00771880927269668	-0.00659749280695094	0.386697708337593	0.27579733282571	0.000116391343394376	E	E	E	-0.139760137484902	0.842899670265065	0	-1.18579615412487	0.000243566468381683	1	0.0146025644608788	-0.0158677920686452	0.00955472393958101	-0.00944370091967468	0.472406865160667	0.400972090128175	0.000503061488261753	E	E	E	545.183426954172	545.186221003885	536.005876980872	538.579063243003	62	41	21	0	8.93063586980445e-06	0.213562075283315	0.340557032166975	0.976776308059158	5.11708064929974e-08	111910.660826097	0		
M545.2355T206	hilic	M545.2355T206	545.235519460337	206.462580295604		[3M-H]- 182.08 [M-H]- 546.242	6	NA															-1.63612840872883	8.53607309857125e-05	1	0.112061697950409	0.993112758066516	0	-0.0218691869252507	0.0242687021047921	0.0363194493120353	0.0104061513066146	1.81953554244782	0.435012035529821	0.00172555178696073	E	E	E	-0.781293212211867	0.226111859780659	0	-0.476805196025047	0.399691986507793	0	0.0013156374896908	0.0334703737373462	0.0300955379224682	0.0437872623592472	1.48799052857833	1.85917261236	0.00249880916829498	E	E	E	545.234892298324	545.237123935374	200.879903991012	208.336920547526	55	39	16	0	8.17461369251298e-06	0.194430516056153	0.360221307126409	0.991039245268924	4.48204704455149e-10	122635.566492185	0		
M545.507T676	hilic	M545.507T676	545.507029718942	676.101405657362			1488	NA															-1.40227823537879	0.000781250183576464	1	0.22831689839968	0.809032455983304	0	-0.0187857283734441	0.0375050460030289	0.0372282501856266	0.0182607091648027	1.86506474296791	0.763358904742194	0.00155253183762907	E	E	E	-0.247009848544419	0.596294205126077	0	0.080737530111314	0.836743369803377	0	-0.00667185655897307	-0.0295379523385285	0.029175985954997	-0.0279409344518228	1.44252582807497	1.18635003189699	0.00121591843143332	E	E	E	545.506049853008	545.509483313192	673.899520224368	678.566035605001	41	25	16	0	8.4444226323864e-05	0.29515971536135	0.545788668974562	0.856765637020303	0.000371441057539809	11757.7109948662	0		
M546.1684T589	hilic	M546.1684T589	546.168446660827	589.207615205335	[695][M]-		34	NA															-1.04230114209449	2.48682160969476e-05	1	0.21838454315828	0.567818383230674	0	-0.0297216974910142	0.0297632280982784	0.0407837209442235	0.0249450393598412	2.04318708617363	1.04278633171502	0.00182667190999781	E	E	E	-0.295855572197759	0.281853806473269	0	-0.109572815425139	0.70581271809393	0	-0.0190909581783602	0.0138494937796726	0.0393246251691142	0.0354500289478962	1.94429718924712	1.50518025965099	0.0023516296268011	E	E	E	546.167571694253	546.170702636878	586.521620445335	589.991494121346	62	41	21	0	6.32080146950874e-06	0.181314145575105	0.486096126940985	0.978374631899347	3.59211603563389e-08	157428.036451994	0		
M546.2059T324	hilic	M546.2059T324	546.205890307301	323.966694623226		[M+Cl+NaCOOH]- 443.25 [M-H+NaCOOH]- 479.227	9	NA															0.262080113439405	0.545612666907835	0	-0.49490142646647	0.168698307967224	0	0.0192459013476958	0.0170031730036465	-0.0029919415149713	-0.0120218206317777	0.149890596650965	0.502552433624508	-0.000473741607170423	E	E	E	0.217074223407545	0.608885287382172	0	-0.670037124514893	0.0453794273661273	1	0.0331599098871389	-0.0249989657243249	-0.00795429419193101	-0.0286481163218326	0.393278048380811	1.21637641614301	-0.000924350740230715	E	E	E	546.204956257591	546.207936223063	315.252963325123	329.601886282959	53	37	16	0	1.56285487875388e-05	0.198508855327139	0.486041293677506	0.982108361079554	1.4012204857922e-08	64033.4107646046	0		
M548.0868T671	hilic	M548.0868T671	548.086750792776	671.338752084553			1645	NA															0.834284354819085	0.038330727146079	1	-0.567933406311594	0.231834884639619	0	0.0260644249701838	-0.0184138843053822	-0.0228743900710019	-0.0338389528942784	1.145963568677	1.41458175506068	-0.00109195214087864	E	E	E	-0.102746375597457	0.91565078677502	0	-0.55017268685225	0.294065110147271	0	0.0185074636886686	0.0331054191528745	0.000927542438952548	0.0386003598313709	0.0458597672376359	1.63894082340524	0.000351299417341199	E	E	E	548.085932671697	548.089027810813	670.098351124126	672.734263046028	61	42	19	0	2.253100547907e-05	0.124569321103461	0.170774412811421	0.998510419686301	5.76091785216648e-14	45025.8494169416	0		
M548.7529T1027	hilic	M548.7529T1027	548.752900173774	1026.57175681423		[M+Cl]- 513.779 [M-H]- 549.757	27	NA															0.0118233814438184	0.994776995855568	0	-0.206469138258822	0.374384905707632	0	0.0161917429554133	0.0228680617366616	0.00381215150007854	-0.0103962015173471	0.190981561641964	0.434596100958547	-3.44202929913293e-05	E	E	E	-0.0309825051386525	0.928037005624318	0	-0.109809156992496	0.646112024519697	0	0.0253386106848304	-0.00379417423436613	0.00226175436597431	-0.0166473266153077	0.111826181117299	0.706832353625223	0.000293064810189135	E	E	E	548.752008060825	548.754598639276	1025.20749459396	1030.45049632478	51	36	15	0	2.3881323463942e-05	0.213179732863668	0.889029123050687	0.997848927450387	3.61383414358429e-13	41899.7369289217	0		
M549.1316T538	hilic	M549.1316T538	549.131573518456	538.17251425554		[M+Cl]- 514.161	15	NA															-0.00907695086270444	0.956159624596001	0	-0.0806842977842503	0.67137350409139	0	-0.00414664447003952	-0.00643332385793468	-0.00212152154143188	0.00388902268825796	0.106284206446512	0.16257419539589	3.7148584934367e-05	E	E	E	0.0908478051466908	0.68381872498107	0	-0.151938861457953	0.443688320857222	0	-0.00739609322335656	-0.000825643847677061	-0.017311995515232	0.00801293106811306	0.855943675897024	0.34022273108422	-0.000884728981955122	E	E	E	549.130727424171	549.13372641622	536.611489177761	539.77593779508	63	42	21	0	2.5890884826664e-05	0.0812254191294593	0.413334723194758	0.771767246931858	0.00327628517769749	38650.7107335987	0		
M550.1631T515	hilic	M550.1631T515	550.163080143699	514.847292601895			15	NA															-0.484350546603872	0.0102739413705631	1	0.0838091279803361	0.842026491114737	0	-0.0124298764187373	0.0148850502911947	0.0255538921380957	-0.00166910472205682	1.28020154142963	0.0697741769517466	0.00132240360419772	E	E	E	-0.077782148293922	0.830518564418335	0	0.277683954255904	0.39119473502682	0	-0.016379490308627	0.0113365421040845	0.000807105429024315	0.00790506798199875	0.0399050928096466	0.335642949549968	0.00044788244754642	E	E	E	550.162124714569	550.165425920856	513.536012453937	516.292565295277	62	41	21	0	2.92888938518132e-05	0.180714535853967	0.565875528847334	0.883076929726616	0.000140989054399299	34077.5500399219	0		
M554.124T604	hilic	M554.124T604	554.123985824604	604.047316343632	[699][M]-		1166	NA															1.36007169856682	0.00252658031336633	1	-0.838182337333944	0.132973883676607	0	0.035165418979209	-0.0139341146502009	-0.0277114854821528	-0.0378477868319954	1.38829287678916	1.58216446263084	-0.00139352807634352	E	E	E	0.233787021297609	0.730226514759264	0	-0.717770003348257	0.218039593718336	0	0.0384416045691462	0.0164190693759047	-0.0135355311879982	0.00984107841602918	0.669226855452935	0.417844425099225	-0.000671347248150038	E	E	E	554.122940631252	554.12599750747	602.754727354485	605.752032802952	63	42	21	0	5.85083037957366e-06	0.11015292106271	0.169087432842965	0.908964614916905	4.21931744902031e-05	171841.714927385	0		
M554.1387T132	hilic	M554.1387T132	554.138650544525	132.006715787652			14	NA															0.820322902525055	0.609724259373971	0	0.731392746576754	0.619469072659171	0	0.000793977602547796	-0.0183070207265301	-0.0100417398319978	-0.00583264827460252	0.503072124672315	0.243824265446875	-0.00036146616448841	E	E	E	-1.03739074968325	0.683707986798596	0	1.63757213520799	0.472949821640774	0	0.00248590701764814	0.035859029854624	0.00989589215677382	0.043117893825664	0.489274982857805	1.83075175254458	0.000855062394696368	E	E	E	554.137981749259	554.141003946318	130.493801900697	133.041498256962	38	20	18	0	0.000107604541741477	0.246515490216375	0.29867308735113	0.908995284303669	4.21243790819554e-05	9197.7275839871	0		
M554.1413T461	hilic	M554.1413T461	554.141308505602	460.842374076184		[3M-H+Cl]2- 358.11	2	NA															-0.0967410128944444	0.762159692458305	0	-0.223229478017771	0.408976633145144	0	-0.0145841049212486	0.0101638062219086	0.0097097654803875	0.0255640038866364	0.486440839138591	1.06866112545848	0.000230194983423836	E	E	E	0.257872499978252	0.404506173232618	0	-0.585968384097853	0.0111562579932419	1	-0.0128053247159423	-0.00943643243168894	-0.0136145836112901	0.0141297477491208	0.67313538360161	0.599937941294315	-0.00144069471370326	E	E	E	554.140434918455	554.143240949975	455.813539353004	474.663598427987	59	38	20	0	2.34072219682597e-06	0.180686782166528	0.531806207401962	0.996517330047991	4.01134155769865e-12	425811.519182548	0		
M555.3422T85	hilic	M555.3422T85	555.342227357896	85.2902229714792		[M-H-C2H4]- 584.381	29	NA															-0.010942779808353	0.959533667927681	0	-0.0469199303403691	0.82058548203033	0	0.0111957361752456	0.00885309193376174	0.00275730821064497	-0.0154929663746268	0.138135913010366	0.647657970794397	4.32924604415233e-05	E	E	E	0.00423452461878782	0.958949058358649	0	-0.289800300022286	0.118241774811115	0	0.0101982154279289	0.00796573717079958	-0.00773243585259631	0.0126294330422187	0.382308877187839	0.536235762562322	-3.70691422090538e-05	E	E	E	555.341462770262	555.344700764712	84.6816303037242	85.8717709223358	63	42	21	0	0.000958179525936823	0.113697906435004	0.5217054040294	0.990609806201459	5.65997234146853e-10	659867.181697614	0		
M556.7074T1027	hilic	M556.7074T1027	556.707424745765	1026.69460636756		[M+Cl+HCOOH]- 475.739	27	NA															0.0942374717256556	0.640271219978564	0	-0.21830301439995	0.142093381621734	0	0.0272805092875781	0.017228611715015	-0.00363918019670355	-0.0261845952262629	0.182316027326993	1.09460392543598	-0.000440673602164844	E	E	E	0.14457772929128	0.3077215657643	0	-0.112620297855363	0.312894196078013	0	0.0162709405420472	-0.0207983597629124	-0.024962203748871	-0.0191037555450264	1.23418703617963	0.811130387899962	-0.00229817983798306	E	E	E	556.70630199104	556.709057692768	1025.63219231171	1030.45049632478	41	30	11	0	3.60393638740992e-05	0.111553266838331	0.717752253684353	0.986783399768791	3.10640934580368e-09	27776.0732169343	0		
M557.8417T1001	hilic	M557.8417T1001	557.841690516978	1000.50160653512			30	NA															-0.138389333358388	0.693567734886327	0	-0.223162269633086	0.46617345328973	0	0.019984636450476	0.0284867594985633	0.012558437647155	-0.026305022861614	0.629153913108513	1.09963820460842	0.000287655338558728	E	E	E	-0.281249443066795	0.492129888485683	0	-0.0123130506695315	0.996549206241752	0	0.0352960632837349	0.00274443815038329	0.027230669447021	-0.0140743190424537	1.34634504053057	0.597584482141545	0.00159211259278744	E	E	E	557.840302256208	557.844273213367	999.383862373347	1002.02658564927	50	37	13	0	0.00204582296117428	0.2172644675002	0.594259353832076	0.981922176957765	1.47519969798524e-08	12222.7883053346	0		
