variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	QC	Blanc	Bio	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M134T556_6	M133.8096T556_6	133.809643516223	133.803727385144	133.813508581745	555.832198638309	554.883403430496	557.062600404368	41	19	0	22		[M+Cl]- 98.8441	4													
M134T556_7	M133.8938T556_7	133.893792730613	133.888692542872	133.898325650294	555.805212804053	555.288586394764	556.857438678624	42	17	0	25		[M-2H+K]- 96.9418	4													
M134T556_8	M133.9136T556_8	133.913588053201	133.909060547119	133.918009695873	555.785863187558	555.168733408701	557.163876852772	37	18	0	19		[M-2H+K]- 96.9722	4													
M134T151	M133.992T151	133.991965742467	133.991609372666	133.99225836682	151.285285768956	148.728831306519	152.174113396632	68	24	2	42			15													
M134T423	M133.996T423	133.996045863641	133.995827543151	133.996399383557	422.860099214661	421.152316407886	424.095674247974	57	16	0	41			378													
M134T556_9	M134.0177T556_9	134.017719726565	134.017457803124	134.017969207591	555.745761714472	555.323687592539	558.716683161376	69	24	3	42	[72][M+1]-		4													
M134T267	M134.0283T267	134.028251918711	134.027928333324	134.028625929504	266.574438783557	255.310800264319	271.945795519199	26	17	0	9		[3M-2H]2- 90.027	12													
M134T528	M134.0308T528	134.030792674881	134.030465012849	134.03108194534	528.470624084405	527.762381421472	529.089170827651	68	24	2	42	[73][M+1]-		16													
M134T195	M134.0474T195	134.047427004295	134.047235784792	134.047714860812	194.93066848612	179.127650552126	198.747531264977	67	24	0	42			53													
M134T134	M134.0614T134	134.061387811738	134.061147736478	134.061637636033	134.207721510105	132.899302313049	135.042666388298	48	20	0	28			34													
M134T291	M134.0823T291	134.08230928786	134.082054694752	134.082563622683	290.920552125307	286.707227011215	295.689042479494	37	21	0	16			12													
M134T556_10	M134.1123T556_10	134.112330030954	134.109084987703	134.118407063445	555.894801110972	555.09419889764	556.657350732619	40	20	0	20			4													
M134T556_11	M134.1385T556_11	134.138455704095	134.134010803477	134.143543430301	555.770261469122	554.977336837735	556.793314534594	48	17	0	31		[M+Cl]- 99.1763 [M-H]- 135.153	4													
M134T556_12	M134.153T556_12	134.153016751821	134.149526976491	134.15792550418	555.901769487415	554.595890458569	556.729841259877	40	20	0	20		[M+Cl]- 99.1763 [M-H]- 135.153	4													
M134T556_13	M134.2288T556_13	134.228843992124	134.223636114612	134.233387305668	555.81311714546	555.133546708753	557.471971593637	41	17	0	24		[M-H]- 135.244	4													
M134T556_14	M134.2446T556_14	134.244585653192	134.238813723945	134.24855306554	555.876527777207	555.033801683664	556.8848947248	34	18	0	16		[M-H]- 135.244	4													
M134T556_15	M134.2781T556_15	134.278118252922	134.27368631362	134.28328790759	555.745761714472	555.09419889764	556.266263215787	39	18	0	21		[M-2H+K]- 97.327	4													
M134T556_16	M134.3227T556_16	134.322722282206	134.318748399911	134.327577118841	555.772453306391	554.903280107406	556.657350732619	38	18	0	20			4													
M134T556_17	M134.3647T556_17	134.364701927873	134.359155710017	134.368525844582	555.831029781784	555.09419889764	556.793314534594	42	17	0	25		[M-H]- 135.381	4													
M134T556_18	M134.3824T556_18	134.382392007723	134.378814187042	134.388579815972	555.745761714472	555.133546708753	556.634579377061	43	17	0	26		[M-H]- 135.381	4													
M134T556_19	M134.4139T556_19	134.413862240451	134.4087008395	134.418438805537	555.867183764486	555.514784504182	556.8848947248	38	17	0	21			4													
M135T556_1	M134.5331T556_1	134.533144550186	134.528739745357	134.538632083827	555.795954025373	555.019766908236	556.729841259877	46	18	0	28			4													
M135T556_2	M134.6042T556_2	134.604199501162	134.598646709015	134.608559558986	555.849106381846	555.153717060214	556.916940724129	38	19	0	19		[M+Cl]- 99.6422 [M-H]- 135.619	4													
M135T556_3	M134.619T556_3	134.61900485439	134.613676333064	134.623165892588	555.876633796402	555.261664431083	556.980742378513	43	17	0	26		[M+Cl]- 99.6422 [M-H]- 135.619	4													
M135T556_4	M134.638T556_4	134.638036088749	134.633665501646	134.643275119021	555.828096608007	555.34563223477	556.980746889256	42	18	0	24			4													
M135T556_5	M134.7293T556_5	134.729282364198	134.723672597038	134.733563304321	555.67156406369	555.133546708753	556.612124280049	41	17	0	24			4													
M135T556_6	M134.7492T556_6	134.749159357807	134.743742308166	134.753438658168	555.753702668105	555.023218723109	556.573965950326	44	20	0	24			4													
M135T556_7	M134.7888T556_7	134.788796497467	134.783811828674	134.793229030894	555.778243667655	554.60734734778	556.793314534594	35	18	0	17		[M+Cl]- 99.8265 [M-H]- 135.803	4													
M135T556_8	M134.803T556_8	134.802967843558	134.799433749011	134.808091664414	555.81311714546	554.595890458569	556.612124280049	37	17	0	20		[M+Cl]- 99.8265 [M-H]- 135.803	4													
M135T391	M134.8648T391	134.864845938741	134.864635156973	134.865733573589	390.546905716058	388.1530455731	394.846490709123	66	24	1	41		[M-H-CH4]- 151.896	6													
M135T448	M134.8649T448	134.864922094821	134.864692516913	134.866765410911	447.941663549365	415.480239698751	453.761764035706	63	23	0	37			8													
M135T556_9	M134.8674T556_9	134.867445176784	134.863877752685	134.872883373944	555.876633796402	542.203287613295	556.974968221112	37	17	1	19		[M+Cl]- 99.8947	4													
M135T385_1	M134.8949T385_1	134.894869637994	134.894535526866	134.895156249372	385.040663041756	380.035117305199	390.182234030141	67	24	2	41			6													
M135T447	M134.8949T447	134.894933735138	134.894546644904	134.895196073679	447.238846498251	417.103891747774	457.948030736221	42	19	1	22			8													
M135T670	M134.8949T670	134.894871991314	134.894547347277	134.895134353288	670.461551501258	648.436216834051	692.026714731683	75	24	2	41	[74][M]-	[M-H-COCH2]- 177.922	38													
M135T603	M134.9161T603	134.916143801159	134.915856458367	134.916438677464	603.24171351864	601.704232327452	606.647433270522	67	24	3	40		[M-2H+K]- 97.9675	10													
M135T1030	M134.9259T1030	134.925870169803	134.925359786747	134.926122283864	1030.05803084568	1023.23399138836	1033.45636250515	67	24	1	42		[M+2Cl]2- 199.911	24													
M135T385_2	M134.9259T385_2	134.925880926112	134.92552295455	134.926181110539	384.520327289726	379.949453429062	391.18346720299	68	24	2	42		[M-2H+K]- 97.9795	6													
M135T702	M134.9194T702	134.919447193756	134.919228827952	134.926071563356	702.223981522815	690.476231141716	731.061642332496	56	19	0	36		[2M-H+Cl]2- 117.938	38													
M135T556_10	M134.9269T556_10	134.926931171426	134.923749312628	134.933298593785	555.970915349129	554.977336837735	556.8848947248	38	17	0	21		[M-H]- 135.943	4													
M135T556_11	M134.9435T556_11	134.943522146057	134.938811807532	134.94862109375	555.822569779207	555.008116754569	556.729841259877	36	17	0	19		[M-H]- 135.943	4													
M135T613	M134.9614T613	134.961438971829	134.961157031615	134.961733730713	612.625139365653	611.311964658348	615.491795512655	62	23	0	39		[M-H-C4H8]- 192.026	9													
M135T556_12	M134.9612T556_12	134.961245672194	134.953821959289	134.962593672612	555.647785751635	547.553222817261	556.916940724129	43	21	0	22			4													
M135T13	M134.9614T13	134.961448722974	134.961234714824	134.96168548908	13.4902399032039	7.4481831962877	28.1736406517388	38	19	0	19			767													
M135T932	M134.9615T932	134.961458965797	134.961232769186	134.961696669699	931.635411508715	915.03246505813	950.527257914465	39	18	0	21			301													
M135T1006	M134.9734T1006	134.973449323024	134.973234618727	134.9737330403	1005.53239426815	996.089739042002	1008.29879674947	63	23	0	40		[M-H+Cl]2- 235.987 [M-H+Cl]2- 235.987	13													
M135T986	M134.9734T986	134.973445143411	134.973225479137	134.973712378703	986.257637205398	984.105601981724	993.33075983448	50	12	0	38		[M-H+Cl]2- 235.987 [M-H+Cl]2- 235.987	13													
M135T556_13	M134.9771T556_13	134.977131875651	134.973939048157	134.98341679207	555.832198638309	554.960802583556	556.94395146521	33	17	0	16		[M-H]- 135.995	4													
M135T915	M134.9858T915	134.985797032384	134.985462577262	134.986069997111	914.72714647766	912.290482254913	924.172429473216	68	24	2	42			20													
M135T979	M134.9858T979	134.985783340882	134.98543274392	134.986053848135	978.52371059943	976.314885849133	988.446236017138	66	23	1	42			13													
M135T1012	M134.9888T1012	134.988822405608	134.985580665365	134.989174254525	1011.81433753357	1008.19055536136	1016.7140992346	66	24	0	42			13													
M135T556_14	M134.9937T556_14	134.99370996451	134.988717547191	134.997685310888	555.947024292859	554.500274167424	556.8848947248	32	17	0	15		[M-H]- 135.995	4													
M135T112	M135.0121T112	135.0121444464	135.011926152215	135.012379276302	112.21575031411	110.702728203407	114.923686082107	63	22	1	40		[M-H]- 136.019	42													
M135T273	M135.0123T273	135.012264850157	135.012022500907	135.012504979341	273.344216033874	262.35777055099	279.045043440926	64	24	0	40		[M+2Cl]2- 200.075	12													
M135T556_15	M135.0185T556_15	135.018540727951	135.018323293843	135.018777341099	555.761961446164	555.323687592539	556.171514312663	68	24	2	42	[72][M+2]-		4													
M135T440	M135.0301T440	135.030094520138	135.029875710506	135.030382447994	440.499899711082	432.736607495496	443.176372337333	66	24	0	42	[75][M]-		8													
M135T594	M135.0301T594	135.030106381832	135.029805706252	135.030368906099	594.356027674062	587.850783863785	595.607727244072	55	17	1	37		[M-H-CO2]- 180.03	30													
M135T1206	M135.0301T1206	135.030121428055	135.029792236417	135.030321122322	1206.28094376561	1203.93916148975	1207.73927366131	53	12	3	38		[2M+Cl]- 50.029	33													
M135T234	M135.03T234	135.030023295358	135.029769290433	135.030313552294	234.327302614872	231.850684054928	242.388255500676	57	22	0	35		[M-H]- 136.039	7													
M135T269	M135.03T269	135.02996954707	135.029727105515	135.030284847842	268.868218679506	265.950052420404	284.651923592859	61	13	0	37	[76][M]-	[M-H+HCOOH]- 90.027	12													
M135T926	M135.0301T926	135.03007483351	135.029768919272	135.030341476216	926.468528738048	905.518562125983	932.347759484323	7	1	3	3			20													
M135T1139	M135.0301T1139	135.030055677192	135.029757416771	135.030231036954	1138.55173230856	1123.8443922845	1149.45490991701	6	2	3	1		[M+Cl]- 100.064 [M-H]- 136.04	494													
M135T528	M135.0315T528	135.031497609855	135.02978918137	135.034598105189	528.320562303213	512.588643208766	530.101330984571	54	20	3	31	[73][M+2]-		16													
M135T132	M135.0454T132	135.045379984688	135.045044919541	135.045649807896	131.696789638179	122.779526471192	147.839642197878	66	22	2	42			34	C8H8O2	136.0524	Phenylacetic acid	InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)	WLJVXDMOQOGPHL-UHFFFAOYSA-N	CID999	CHEBI:30745	HMDB00209	C07086	Amino acid metabolism/Amino acid metabolism	Tyrosine metabolism/Phenylalanine metabolism	L-Dopa/Phenylalanine	116_Phenylacetic acid_M-H_Mono_135.0452_134.4_TRUE
M135T556_16	M135.0455T556_16	135.045455277583	135.03912834499	135.047629987058	555.902400224782	553.850481855179	557.210815497311	48	19	0	29		[2M-H]- 68.0337	4													
M135T113	M135.0454T113	135.045365554111	135.045185209349	135.045660138153	112.83148616554	97.505499026156	114.318669030209	47	17	1	29			42	C8H11NO2	153.079	Dopamine	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	VYFYYTLLBUKUHU-UHFFFAOYSA-N	CID681	CHEBI:18243	HMDB00073	C03758	Amino acid metabolism/Amino acid metabolism	Tyrosine metabolism/Phenylalanine metabolism	L-Dopa/Phenylalanine	186_Dopamine_M-H-NH3_Mono_135.0452_ 91.4_TRUE
M135T103	M135.0567T103	135.056667811958	135.04909041529	135.056917195694	102.782732890369	94.7710284304476	104.099044021667	55	19	1	35		[M+Cl]- 100.092	5													
M135T556_17	M135.08T556_17	135.08001431445	135.07368533904	135.083305326764	555.81311714546	555.033801683664	556.8848947248	37	17	0	20			4													
M135T556_18	M135.1128T556_18	135.112785429746	135.10883507666	135.118239480591	555.809121894114	555.12044038201	556.657350732619	40	17	0	23		[M+Cl]- 100.15 [M-H]- 136.127	4													
M135T556_19	M135.1286T556_19	135.12862939518	135.124046420507	135.133219477924	555.822569779207	555.192264931061	556.481862110323	38	17	0	21		[M+Cl]- 100.15 [M-H]- 136.127	4													
M135T556_20	M135.1797T556_20	135.179663049272	135.174039031424	135.183475301414	555.914732775059	555.09419889764	556.793314534594	46	21	0	25			4													
M135T556_21	M135.2087T556_21	135.208705966747	135.20417059196	135.213240905014	555.960706021151	555.033801683664	556.8848947248	40	17	0	23			4													
M135T556_22	M135.2468T556_22	135.246761813109	135.243676696589	135.253264031004	555.797308462647	555.145124450914	556.73852488664	35	20	0	15		[M+Cl]- 100.284 [M-H]- 136.26	4													
M135T556_23	M135.2595T556_23	135.259505089563	135.254083061681	135.26361879114	555.828096608007	554.977336837735	556.957502833995	41	18	0	23		[M+Cl]- 100.284 [M-H]- 136.26	4													
M135T556_24	M135.2778T556_24	135.277826924185	135.277466234473	135.278340492106	555.805126642767	555.154161870816	556.521714499322	65	23	0	42			4													
M135T556_25	M135.3089T556_25	135.308884024901	135.304325255574	135.31305734514	555.778790905286	554.444786500899	557.149685374022	43	20	0	23			4													
M135T556_26	M135.348T556_26	135.3479500095	135.343700895372	135.352831037886	556.04123230037	554.821244965549	557.026670505636	28	18	0	10			4													
M136T556_1	M135.5732T556_1	135.573195857121	135.56881663263	135.577878256845	555.817042950407	555.09419889764	556.916940724129	35	19	0	16		[M+Cl]- 100.61 [M-H]- 136.586	4													
M136T556_2	M135.585T556_2	135.584989520724	135.579569248396	135.588554820738	555.831669642944	555.325166488229	556.903711041486	32	17	0	15		[M+Cl]- 100.61 [M-H]- 136.586	4													
M136T556_3	M135.7676T556_3	135.767610019602	135.764010274937	135.773545602282	555.815080047933	554.861919217894	557.101026185208	36	18	0	18			4													
M136T669	M135.895T669	135.894954584944	135.894752624416	135.895219193172	669.372317494863	647.068289920345	688.811741805633	75	22	1	40	[74][M+1]-		38													
M136T556_4	M135.9332T556_4	135.93324760174	135.92869463356	135.938366013175	555.754020492531	555.145124450914	556.73852488664	32	17	0	15			4													
M136T121	M135.9712T121	135.971178996357	135.970987826012	135.971406179815	120.998219110513	120.094631868268	123.729349727357	43	21	1	21		[M-H]- 136.982	23													
M136T556_5	M135.9706T556_5	135.970576554759	135.963680050932	135.973385842994	555.661100301053	554.095563600247	570.058371758338	35	18	0	17			4													
M136T556_6	M136.0218T556_6	136.021808527792	136.015942619792	136.0223951028	555.778243667655	555.133546708753	557.149685374022	65	24	0	41	[72][M+3]-		4													
M136T293	M136.0184T293	136.018417346897	136.018197231773	136.018661982018	292.83459909372	282.324149469293	295.653294605524	61	22	0	39	[76][M+1]-		12													
M136T441	M136.0333T441	136.033338727453	136.026350516606	136.033628790965	440.616865849864	432.459101264375	452.1666700652	67	24	1	42	[75][M+1]-		8													
M136T313	M136.0405T313	136.040537980546	136.040339647104	136.04081910275	312.89310051948	311.510449741453	318.79055098754	66	24	0	42	[77][M]-		12													
M136T159	M136.0406T159	136.04058034087	136.040392368705	136.040851789938	159.313608905477	158.313805267883	161.027601462228	59	19	0	40			15													
M136T94	M136.0406T94	136.040550945008	136.040355716663	136.040833424656	93.8485432984151	92.3429083902345	95.1109598705065	58	18	0	40		[M+Cl]- 101.073 [M-H+Cl]2- 238.129	22													
M136T556_7	M136.0393T556_7	136.039297808888	136.033683810765	136.043557519358	555.661100301053	555.09419889764	557.309253053105	33	19	0	14			4													
M136T965	M136.0518T965	136.051811794484	136.051418142651	136.052094903976	964.614549602843	936.264337369259	979.605233241928	76	24	3	42		[M-H]- 137.059	40													
M136T556_8	M136.2089T556_8	136.20889366685	136.204302142603	136.213570074886	555.770535087938	555.307469395551	556.793314534594	30	18	0	12		[M+Cl]- 101.248 [M-H]- 137.224	4													
M136T556_9	M136.2254T556_9	136.225419223096	136.218957230483	136.227713889447	555.778243667655	554.595890458569	557.101026185208	29	17	0	12		[M+Cl]- 101.248 [M-H]- 137.224	4													
