variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M97T199	M97.0764T199	97.0764356064603	97.0761658039644	97.0766615639991	198.868539506072	197.655293791178	200.289181497053	59	42	17	0		[2M+Na+2K]3+ 95.1506	13													
M98T5	M97.515T5	97.5149840023261	97.5144075211468	97.5153525997021	4.55589481264358	2.92513139611437	17.2435491609494	63	41	20	2			29													
M98T32	M97.515T32	97.5149948960235	97.5143993077903	97.5153214330743	31.5587889288331	20.1148293554056	39.7339100524735	49	29	19	1			53													
M98T238	M97.515T238	97.5150376469492	97.5147777133731	97.5153047208592	237.938932176559	222.852833492527	240.807476137775	29	21	7	0			3317													
M98T4_1	M97.9693T4_1	97.9693146806969	97.9687697952227	97.9695318214209	4.0786871108494	3.00455183968347	5.22185479676701	42	24	16	2			29													
M98T4_2	M98.0142T4_2	98.0142091749848	98.0136112644819	98.0145699896065	3.92493562647231	0.313525200672112	8.48706791520056	62	39	21	2		[M+H-CO2]+ 140.991 [M+H-CO2]+ 140.991	29													
M98T30	M98.0142T30	98.0142479344747	98.0136063217346	98.0165622559176	30.1248462450764	17.2435491609494	40.4899558507098	54	34	19	1		[M+H-H20]+ 115.015	3703													
M98T38	M98.0349T38	98.0349301756855	98.0346733201051	98.0351627159474	38.4500665283458	37.9369390150137	38.9356297275352	48	37	11	0			481													
M98T62	M98.0349T62	98.0348818990422	98.0343449666157	98.0350703586262	62.4442574341566	61.9708839455414	64.000916891645	34	22	12	0			24													
M98T48	M98.0582T48	98.0582080727226	98.0575948848488	98.0584462314167	47.9136617007776	46.0658999302161	48.2290861376303	44	23	21	0			1411													
M98T3	M98.0719T3	98.0718560102396	98.0711893989439	98.0722112036754	3.02932549454153	-0.345227458972845	15.4550870191326	32	24	8	0			1853													
M98T230	M98.0718T230	98.0718218368335	98.0716344876987	98.0720293555543	229.80810857941	227.612661763757	232.556596154702	24	21	3	0		[M+2H-CH2]2+ 208.139	9													
M98T102	M98.097T102	98.0970128553178	98.0964382347653	98.0972937914317	101.715859256005	100.761604839185	102.846683779653	64	42	20	2			4561													
M98T177	M98.0971T177	98.0970739653699	98.0963784966541	98.0973963211328	177.420191585936	176.00848971842	180.739361376433	60	42	16	2			131													
M98T6	M98.4172T6	98.4171957093104	98.4165675408544	98.4174103229131	5.53363196636731	3.49249016774949	19.742738987509	34	24	10	0			1854													
M99T4_1	M98.5126T4_1	98.512629788768	98.5120469717038	98.5130026257292	4.35236246226575	2.7961435230816	15.6890005322285	65	42	20	3	[25][M]+		29													
M99T33	M98.5126T33	98.5126477950624	98.5120309343333	98.5129357543739	33.168933770026	23.065207758636	39.7339100524735	63	42	19	2	[26][M]2+		53													
M99T169	M98.5126T169	98.5126216789247	98.5120371101608	98.5128807613541	168.84590509434	163.870499212642	180.328434338328	58	39	18	1			3592													
M99T86	M98.5127T86	98.5126564075906	98.5120381481988	98.5129970786892	85.9836869714285	80.6725899874292	95.924751813835	53	35	16	2	[27][M]2+		55													
M99T237_1	M98.5127T237_1	98.5126501957201	98.5123088416116	98.5129391021981	237.253174106449	233.803126817663	255.649990061487	45	34	10	0	[28][M]2+		3318													
M99T207	M98.5127T207	98.5126878559179	98.5121476004648	98.5129749352361	206.9168317917	186.110157380662	215.788734013079	58	38	13	1			60													
M99T121	M98.5126T121	98.5126325484257	98.5121472644978	98.5129389848015	121.007871032579	112.561074384826	123.619316959074	36	27	8	1			66													
M99T310	M98.5127T310	98.5126873288282	98.5120810479464	98.5128576073079	310.082228514172	293.36958799329	313.955428805614	39	21	15	0			4998													
M99T65_1	M98.5125T65_1	98.5125182189094	98.5120618999115	98.5127864945846	65.0521796214307	63.6853764479529	69.0550048193515	33	23	9	1		[M+Na+2K-H]2+ 97.1162	15													
M99T5	M98.6084T5	98.6083793937798	98.6078478850158	98.6085847928703	5.05965005418451	3.80922642420926	17.640155320708	34	21	12	1			1855													
M99T48	M98.9194T48	98.9194067016438	98.9188798719207	98.9196658763392	47.6009324780704	47.3083134877585	50.0300547437941	62	42	20	0			1412													
M99T61	M98.9847T61	98.9847067592577	98.9840997445579	98.9849830916516	61.2369554725033	51.6876785124573	63.3200165470252	80	42	21	1			24													
M99T544	M98.9848T544	98.9847745983649	98.9841147350032	98.9850049498066	543.68374498805	541.081857958964	550.051918707355	63	42	21	0		[M+Na]+ 75.9984 [M+H]+ 97.9771	5													
M99T466	M98.9847T466	98.984695624901	98.9843389744753	98.9848805809063	465.881141881228	448.536632831576	469.319900247033	50	33	16	0			4													
M99T84	M98.9848T84	98.984807501639	98.9845033413403	98.9850463696541	83.7948480581279	81.5052409574783	91.7175848540688	36	21	15	0			2482													
M99T511	M98.9847T511	98.9847406291086	98.9843917101199	98.9849124459919	510.517524640564	507.620351175913	515.131995598958	27	15	12	0			4187													
M99T4_2	M99.0142T4_2	99.0142281276744	99.013679459654	99.0145832148848	4.47512112520004	1.83329819526081	7.24397189820439	63	40	21	2			29													
M99T32	M99.0143T32	99.0142682364322	99.0110825345435	99.0145607951216	31.7105130762449	19.3049777516655	39.7339100524735	61	39	20	2	[26][M+1]2+		53													
M99T237_2	M99.0143T237_2	99.0143315202121	99.0111891318178	99.0146176401767	237.40376912266	223.102089131654	240.357779924128	28	21	6	0	[28][M+1]2+		3310													
M99T87	M99.0143T87	99.0142507009011	99.0136758022237	99.0145550490481	86.543399066156	72.8448631852599	94.5551389613867	27	14	12	1	[27][M+1]2+		3201													
M99T39	M99.0427T39	99.0427496791452	99.0421780211814	99.0430551682908	38.6390951562079	38.3600334601173	41.7474010727255	66	42	21	3	[29][M]2+		14													
M99T230	M99.0446T230	99.0445746871378	99.0443203339281	99.044868890496	229.961701087197	227.699783329215	233.597184469712	34	23	11	0			9													
M99T163_1	M99.0444T163_1	99.044442044584	99.0440455301283	99.0447954125749	162.713960942964	158.337203306728	166.803070034579	32	19	12	1		[M+Na]+ 76.0607	12													
M99T112	M99.0445T112	99.044543597976	99.0441347461842	99.0448206271253	111.944800228798	102.312047323458	121.859410261491	34	23	10	1		[M+H-H20]+ 116.055	7													
M99T73	M99.0443T73	99.0443254822357	99.0439920698103	99.0447135332759	72.7268188627154	53.6762647083621	74.6059634060051	53	32	19	0			1													
M99T114	M99.0557T114	99.0557235036948	99.0553502975578	99.0559979318913	114.138252059599	113.13174918473	115.994678361651	58	42	16	0		[M+H-H20]+ 116.055	7													
M99T163_2	M99.0557T163_2	99.0557453042724	99.0552782136821	99.0560401108155	163.269449783328	146.443967637098	166.931313530974	59	39	17	3		[M+Na]+ 76.0607	12													
M99T199	M99.0557T199	99.0557165966929	99.0554330288698	99.055975591794	198.760166336441	196.910290624183	200.646622677222	46	34	12	0			13													
M99T229	M99.0558T229	99.0558155528854	99.0552750402082	99.056241549712	229.106277065732	218.360820291499	231.109727428621	45	31	12	2		[M+H-CH2]+ 112.071	9													
M99T65_2	M99.0558T65_2	99.0558264338387	99.0552872983154	99.056216753007	65.445741277342	60.3554223999323	91.3240926353895	62	35	14	3			15													
M99T46	M99.0632T46	99.0631811139788	99.055240221846	99.0634972687612	45.6099925597113	43.7917271865126	46.6731985833445	22	9	10	3			2667													
M99T175	M99.0811T175	99.0810847732456	99.0807237056057	99.0813852880802	174.659932870839	173.702045647646	177.29562610745	48	35	12	1			62													
M99T413	M99.0811T413	99.0811001778004	99.0808590144448	99.0813499596551	413.101850597427	411.853764860625	414.497339252929	32	20	12	0			5482													
M99T58	M99.0922T58	99.0922405437636	99.0915810004681	99.0925522941982	57.7720962545847	55.4334373286888	59.0762804041471	38	21	15	2			33													
M100T5_1	M99.5128T5_1	99.512788119373	99.5122156799623	99.5131283402404	4.58767241174928	2.72893875188473	7.94151258553861	63	41	20	2	[25][M+1]+		29													
M100T32	M99.5128T32	99.5128217581825	99.5123535856633	99.5131188211636	31.6010495674952	23.065207758636	39.3642166788435	55	37	17	1	[26][M+2]2+		53													
M100T681	M99.5128T681	99.512782707101	99.5122537160332	99.5129767747297	681.01704274909	677.989618430049	693.180098643779	33	17	14	0			1926													
M100T39	M99.5432T39	99.5432269651278	99.5425925861406	99.543731759413	38.7216407679145	38.386712418353	48.7546400877836	66	42	21	3	[29][M+1]2+		14													
M100T5_2	M100.0144T5_2	100.014446476827	100.011136579814	100.014776422235	4.82914211385281	-1.6462529289232	7.70987567684267	43	28	15	0			1856													
M100T115	M100.0397T115	100.039732488356	100.039269592764	100.040256177006	114.523154834072	110.16424962412	128.289815634954	63	40	19	3		[M+H-NH3]+ 116.055	7													
M100T163	M100.0397T163	100.039741339911	100.039207501323	100.040121156698	163.220470812129	158.063773294723	177.914603501738	62	38	19	3			12													
M100T229	M100.0398T229	100.03984690936	100.039283447285	100.040274179243	229.061244032085	216.543114404548	239.132504840996	61	37	19	2			9													
M100T76	M100.0397T76	100.039717309626	100.039270643246	100.040228958295	76.0947803308132	66.5190246861076	93.7314846940407	61	34	16	3			1													
M100T199	M100.0397T199	100.039722998386	100.039271153143	100.040094732783	198.992288422617	188.802635309853	213.050690710976	47	29	14	2		[M+H-CH4]+ 115.06	13													
M100T60	M100.0398T60	100.039820789951	100.039249086299	100.040068387425	60.3606036403433	58.5042100344042	63.9363942701963	34	21	12	1			24													
M100T3	M100.0399T3	100.039874153022	100.039287759398	100.040246027596	2.9997107909087	-1.62513720528451	14.2002908832713	29	15	12	2			1857													
M100T35	M100.04T35	100.04003780106	100.039254869533	100.044802891324	34.7734514918845	16.7910863053957	47.4968685283148	79	41	20	3			3014													
M100T128	M100.0763T128	100.076339841481	100.075995581334	100.076595419215	128.2674301984	127.053632897171	132.241283355501	48	34	14	0			3741													
M100T68	M100.0761T68	100.076137748205	100.075762171516	100.076400368113	68.3447421072287	66.3772825446818	73.3457383359184	39	28	10	0			15													
M100T176	M100.1127T176	100.112695471457	100.112412577909	100.113012785134	175.616747126922	174.695977039507	177.186236782868	53	41	12	0			3593													
M101T5	M100.5105T5	100.510530416675	100.509973429429	100.510880610496	4.90512662255898	1.90488940205603	16.4801937112776	63	42	20	1	[25][M+2]+		1858													
M101T31	M100.5106T31	100.510560801454	100.509945829084	100.510859200983	31.4812181556214	26.6420367453776	39.3642166788435	48	31	16	1			3703													
M101T682	M100.5105T682	100.51050793132	100.51000147187	100.510781954441	681.525848293543	678.24896119445	693.765222346538	25	11	13	0			1927													
M101T39	M100.5432T39	100.543197868025	100.542614405949	100.543427741122	38.6390951562079	38.1247505495774	39.9111295702774	56	38	18	0	[29][M+2]+		14													
M101T48	M100.9176T48	100.917611404329	100.917328254918	100.917792715306	47.7824404579247	47.0465766640372	49.0879842550555	34	26	8	0			1413													
M101T75	M101.0237T75	101.023687525369	101.023201675071	101.024282839057	74.5859366041956	73.8939514253952	82.5378464803807	58	35	21	0			1													
M101T101	M101.0603T101	101.060327537102	101.059869266863	101.06059655212	100.699603611354	99.748596181058	113.36263646285	62	42	18	0			4562													
M101T143	M101.0604T143	101.060381876817	101.060054933647	101.060668844761	142.698963822043	141.707273505824	144.365884725518	56	41	15	0			95													
M101T163	M101.0714T163	101.071391218224	101.070794699468	101.071635819044	162.833869491456	158.867819174079	164.71229575247	65	42	21	2		[M+H-CO]+ 128.055	12													
M101T230	M101.0715T230	101.071473084604	101.070922271501	101.071811342233	229.831673601236	227.326042145056	232.598228799291	63	42	20	1			9													
M101T114	M101.0714T114	101.071374681382	101.070904153546	101.071724448698	114.23567268371	109.176193578693	115.818775511776	61	41	19	1		[M+Na]+ 78.0781	7													
M101T198	M101.0714T198	101.071418707665	101.071026647007	101.071659047565	198.431114497302	193.161403489956	200.418875153478	39	25	13	1			13													
M101T72	M101.0714T72	101.071358555915	101.070899867548	101.071662856498	72.4702927890767	59.570346910075	86.463964318206	43	25	15	0			1													
M101T99	M101.0967T99	101.096652171396	101.095999805772	101.096933839056	99.3488627533209	98.3788654615841	100.263334204124	54	37	17	0			4563													
M102T5	M101.5093T5	101.509333358482	101.509009585009	101.509665314896	4.93040211008071	2.1844959285547	11.2631384236433	40	30	10	0	[25][M+3]+		1859													
M102T38_1	M101.6181T38_1	101.618108372924	101.617514407	101.618432971602	38.4822650230544	37.6843293461308	38.9277558080031	66	42	21	3	[30][M]2+		14													
M102T199	M102.0135T199	102.013484528372	102.013212863372	102.013718918064	198.525338089977	196.946375015119	202.244385959213	34	26	8	0		[M+H-CO2]+ 144.99 [M+H-CO2]+ 144.99	13													
M102T164_1	M102.0135T164_1	102.013537511685	102.01314344914	102.013823547625	163.923877621742	162.190397154299	168.019803851206	34	28	6	0			12													
M102T39	M102.0344T39	102.034404432843	102.033824029654	102.034726933987	39.0688659964815	38.463423412246	40.5815882643938	66	42	21	3	[31][M]2+		14													
M102T468	M102.0344T468	102.034430041876	102.03381197364	102.034777378068	468.430037351111	466.937606865109	495.398787812485	52	28	16	3			4													
M102T450	M102.0343T450	102.034336976841	102.033862218899	102.034677434085	450.350141339887	441.751763396962	452.120760969347	39	29	8	2			2443													
M102T164_2	M102.0344T164_2	102.034391284008	102.033852509228	102.034676377673	163.821659293523	151.957339947293	175.288260282225	24	15	5	3			12													
M102T321	M102.0345T321	102.034545966125	102.033879673162	102.034765496034	321.110056178282	316.276239139029	324.221091601725	16	11	2	3		[M+H]+ 101.022	27													
M102T303	M102.0346T303	102.034598123273	102.033862250039	102.034759174559	302.790123576265	284.666033296002	305.16530585697	12	6	3	3			291													
M102T639	M102.0344T639	102.034417795233	102.033822461819	102.034725608459	639.467694037965	624.678677914639	655.444678693283	12	4	2	3			34													
M102T525	M102.0345T525	102.034542380802	102.033802500882	102.03471316011	524.87987934737	522.46624269839	534.095146066221	7	4	0	3			1977													
M102T565	M102.0339T565	102.033909241457	102.033823787703	102.034704372584	564.989274806302	556.242679044001	569.533203432401	7	2	1	3			182													
M102T588	M102.0343T588	102.034309096635	102.033816382358	102.034714662593	588.148261522325	580.259106834211	596.577851333002	7	3	1	3			1118													
M102T61	M102.0555T61	102.055486266222	102.054903213889	102.055763698442	60.9147901215246	33.6760579835334	61.996928950869	87	42	21	1		[M+H]+ 101.05	24													
M102T163	M102.0554T163	102.055402572955	102.054858857998	102.055684447082	163.012835503775	158.867819174079	166.931313530974	65	42	21	2		[M+K]+ 63.0864	12													
M102T230	M102.0555T230	102.055487342518	102.055068991354	102.055801741772	229.60931236365	227.79505668803	231.545785544502	59	41	18	0		[M+H+K]2+ 164.135	9													
M102T114_1	M102.0554T114_1	102.055415122936	102.054983581649	102.055713289431	114.498040146093	110.255720431159	116.990905384113	59	42	16	1			7													
M102T50	M102.0668T50	102.066781371497	102.066124834019	102.067035057629	50.1818974695716	49.7409054890698	50.6591784778819	63	42	21	0			1414													
M102T231	M102.0667T231	102.066654881651	102.066353819248	102.066863263946	230.649926045281	228.563490835687	233.934496053568	38	26	12	0			9													
M102T101	M102.092T101	102.091959569753	102.091330514874	102.092253920433	100.695666234576	100.090641871584	103.181507835406	65	42	20	3	[32][M]+	[M+H-CO]+ 129.078	80													
M102T262	M102.092T262	102.092014402027	102.091365467522	102.092339631637	261.57305073533	259.545413665709	262.720601948226	57	38	18	1			92													
M102T114_2	M102.0917T114_2	102.091700076334	102.091365824442	102.091954464251	114.120426407184	113.064034804559	115.625320356385	54	38	16	0			7													
M102T38_2	M102.1196T38_2	102.119560751449	102.115632514904	102.120044654158	38.2353820375367	35.7031724701896	39.0082871551449	36	18	17	1	[30][M+1]2+		14													
M102T56	M102.1281T56	102.128126818079	102.12762715054	102.128680209448	55.5420921896482	52.335310401338	56.9799171982249	20	6	12	2			2194													
M103T39_1	M102.5361T39_1	102.536055850749	102.535472988522	102.536392781136	39.0545722322858	38.463423412246	40.5815882643938	66	42	21	3	[31][M+1]2+		14													
M103T39_2	M103.0324T39_2	103.032366609786	103.031770700433	103.032744050758	39.0285864623342	38.5101224061361	40.1447787807519	59	36	21	2	[31][M+2]2+		14													
M103T54	M103.0396T54	103.039550628826	103.039129121988	103.039816588909	53.6714612617935	52.6386039557904	65.0922452427204	60	41	17	0			33													
M103T163_1	M103.0394T163_1	103.039352000714	103.038893123374	103.039685917056	163.267178531021	159.501581061016	164.847920762024	32	18	14	0		[M+H]+ 102.039	12													
M103T38	M103.0509T38	103.05086469509	103.050222676392	103.052859001383	38.4124497296155	37.4310261251849	54.5837030631718	74	42	21	3			14													
